Year,Season,Origin City,Destination City,Passengers,Airline,Predicted Price Per Person (USD),Latitude,Longitude
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,199.2049445,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,310.0419771,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,221.0741626,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,230.7432723,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,220.0589161,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,Southwest Airlines,222.5279672,29.9511,-90.0715
2024,late summer,San Francisco,"Washington, DC",1,,331.6036127,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,343.2555166,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,330.7351615,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,332.149696,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,302.6651127,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,391.036796,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,290.9898192,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,357.5887256,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,329.6674699,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,380.9262746,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,,412.4171169,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,,419.952523,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,,154.4936699,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,417.4700389,38.9072,-77.0369
2024,late summer,San Francisco,Chicago,1,,358.9908283,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,,296.4163866,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,,261.2715114,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,,239.2668504,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,,332.9144745,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,356.6510578,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,,256.1005185,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,280.3928338,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,294.6704924,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,261.1433218,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,293.8175069,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,366.8113309,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,269.810859,40.7128,-74.006
2024,late summer,San Francisco,New York,3,,181.3733599,40.7128,-74.006
2024,late summer,San Francisco,New York,4,,157.1212918,40.7128,-74.006
2024,late summer,San Francisco,New York,6,,132.7754699,40.7128,-74.006
2024,late summer,San Francisco,New York,5,,134.3571049,40.7128,-74.006
2024,late summer,San Francisco,New York,7,,138.836706,40.7128,-74.006
2024,late summer,San Francisco,New York,9,,141.1377359,40.7128,-74.006
2024,late summer,San Francisco,New York,10,,141.1377359,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,336.6273516,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,339.3165389,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,295.9714284,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,316.12886,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,421.2672392,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,300.6538439,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,331.980421,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,,235.1979812,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,290.9983371,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,272.6579161,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,280.3714475,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,308.8264507,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,256.8512931,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,251.8922643,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,288.5006048,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,286.7552826,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,,289.6433423,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,,317.5531562,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,278.7370442,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,324.3867743,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,327.6381751,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,274.9459802,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,313.8108778,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,374.860377,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,263.0154597,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,,309.8229065,41.8781,-87.6298
2024,late summer,San Francisco,Boston,1,,227.2430551,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,314.0081514,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,335.5181281,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,,269.4796747,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,356.0648087,41.8781,-87.6298
2024,late summer,San Francisco,Boston,1,Delta,397.6109453,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,420.6896488,40.7128,-74.006
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,251.0942672,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,254.8834521,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,258.518895,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,130.484897,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,196.028118,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,2,Alaska Airlines,106.7305617,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,192.8926025,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,2,Alaska Airlines,93.96861406,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,2,Alaska Airlines,126.3666017,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,3,Alaska Airlines,97.29984268,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,4,Alaska Airlines,81.03259935,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,5,Alaska Airlines,76.22882699,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,2,Alaska Airlines,105.0225795,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,205.3165703,47.6062,-122.3321
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,275.5121517,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Alaska Airlines,366.824398,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Alaska Airlines,341.0096504,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,Alaska Airlines,167.1611791,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,Alaska Airlines,108.7782492,42.3601,-71.0589
2024,late summer,San Francisco,Boston,5,Alaska Airlines,76.25018299,42.3601,-71.0589
2024,late summer,San Francisco,Boston,4,Alaska Airlines,83.18050173,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Alaska Airlines,349.9394193,40.7128,-74.006
2024,late summer,San Francisco,Boston,6,Alaska Airlines,78.71644914,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,371.3713658,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",3,Alaska Airlines,111.840922,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,Alaska Airlines,183.7513507,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",4,Alaska Airlines,82.73314418,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",5,Alaska Airlines,72.25508049,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",6,Alaska Airlines,72.25508049,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,Alaska Airlines,319.5506239,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Alaska Airlines,335.5304084,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Alaska Airlines,150.0656379,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Alaska Airlines,322.0414814,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,Alaska Airlines,138.3482891,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Alaska Airlines,337.8276423,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Alaska Airlines,150.8120492,40.7128,-74.006
2024,late summer,San Francisco,New York,3,Alaska Airlines,86.47952462,40.7128,-74.006
2024,late summer,San Francisco,Honolulu,1,Alaska Airlines,334.3941163,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,2,Alaska Airlines,145.9504499,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,3,Alaska Airlines,93.86071421,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,4,Alaska Airlines,72.6268683,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,5,Alaska Airlines,64.98756258,21.3069,-157.8583
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,370.8671934,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,Alaska Airlines,179.8622078,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",3,Alaska Airlines,110.384661,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",4,Alaska Airlines,81.27688318,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",6,Alaska Airlines,70.79881949,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",5,Alaska Airlines,70.79881949,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",7,Alaska Airlines,75.06199131,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,Alaska Airlines,306.2906679,42.3601,-71.0589
2024,late summer,San Francisco,Boston,4,Alaska Airlines,36.41180427,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Alaska Airlines,328.1710173,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Alaska Airlines,392.4371492,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Alaska Airlines,225.8884498,40.7128,-74.006
2024,late summer,San Francisco,New York,3,Alaska Airlines,145.3779235,40.7128,-74.006
2024,late summer,San Francisco,New York,4,Alaska Airlines,121.1764746,40.7128,-74.006
2024,late summer,San Francisco,New York,5,Alaska Airlines,100.0484495,40.7128,-74.006
2024,late summer,San Francisco,New York,6,Alaska Airlines,100.0484495,40.7128,-74.006
2024,late summer,San Francisco,New York,7,Alaska Airlines,106.1096856,40.7128,-74.006
2024,late summer,San Francisco,New York,9,Alaska Airlines,108.4107155,40.7128,-74.006
2024,late summer,San Francisco,New York,14,Alaska Airlines,97.62665778,40.7128,-74.006
2024,late summer,San Francisco,New York,8,Alaska Airlines,108.4107155,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Alaska Airlines,339.1722988,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,Alaska Airlines,147.776104,42.3601,-71.0589
2024,late summer,San Francisco,Honolulu,1,Alaska Airlines,369.5265654,21.3069,-157.8583
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,314.0571496,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,306.8740115,38.9072,-77.0369
2024,late summer,San Francisco,San Diego,1,Alaska Airlines,115.2862263,32.7157,-117.1611
2024,late summer,San Francisco,Honolulu,1,Alaska Airlines,202.2209866,21.3069,-157.8583
2024,late summer,San Francisco,Chicago,1,Alaska Airlines,304.0376476,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,Alaska Airlines,130.7439311,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,3,Alaska Airlines,88.09241209,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,5,Alaska Airlines,62.32777309,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,6,Alaska Airlines,62.32777309,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,4,Alaska Airlines,67.65132494,41.8781,-87.6298
2024,late summer,San Francisco,Boston,1,Alaska Airlines,283.653047,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,355.7955609,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,240.2388844,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Alaska Airlines,275.9630381,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Alaska Airlines,319.719103,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,Alaska Airlines,277.7807961,29.9511,-90.0715
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,331.0231965,38.9072,-77.0369
2024,late summer,San Francisco,Nashville,1,Alaska Airlines,290.7923725,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,Alaska Airlines,328.2698354,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,418.1305325,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Alaska Airlines,220.3790065,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Alaska Airlines,19.66072604,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,Alaska Airlines,269.2295597,41.8781,-87.6298
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,189.1598406,47.6062,-122.3321
2024,late summer,San Francisco,San Diego,1,Alaska Airlines,202.7799898,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,2,Alaska Airlines,99.5344518,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,3,Alaska Airlines,83.60742615,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,4,Alaska Airlines,67.34018282,32.7157,-117.1611
2024,late summer,San Francisco,Boston,1,Alaska Airlines,321.5870267,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Alaska Airlines,316.2563136,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,Alaska Airlines,335.3686682,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,2,Alaska Airlines,152.3996462,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,Alaska Airlines,513.8940791,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,289.8844218,38.9072,-77.0369
2024,late summer,San Francisco,Honolulu,1,Alaska Airlines,274.5537924,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,2,Alaska Airlines,110.5371869,21.3069,-157.8583
2024,late summer,San Francisco,"Washington, DC",1,Alaska Airlines,391.0006937,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Alaska Airlines,332.2156225,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,Alaska Airlines,277.1354124,29.9511,-90.0715
2024,late summer,San Francisco,New York,1,Delta,365.5249415,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,Delta,282.0583399,36.1627,-86.7816
2024,late summer,San Francisco,New York,1,Delta,391.8312424,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,Delta,276.0703488,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,316.768053,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,276.5410864,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,305.8211869,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,299.4442054,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,291.3564799,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Delta,288.31959,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,2,Delta,125.0728653,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,Delta,453.057824,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,256.4716128,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,339.5372144,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,417.319142,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,329.2528016,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,Delta,189.7023246,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,Delta,114.7198213,42.3601,-71.0589
2024,late summer,San Francisco,Boston,4,Delta,90.10565005,42.3601,-71.0589
2024,late summer,San Francisco,Boston,5,Delta,80.69258166,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,412.583127,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,375.8310965,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,280.4476565,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,Delta,117.0716633,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,379.789797,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,330.8778955,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,407.2472635,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,500.0505214,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,327.7678131,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,343.2819509,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,330.2357543,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,313.2508781,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,329.9471261,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,308.4137484,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,517.4410547,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,396.6848459,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,350.1436767,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,353.3906813,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,322.2926276,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Delta,361.5579466,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,374.7611513,38.9072,-77.0369
2024,late summer,San Francisco,New York,3,,36.46242827,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,105.4485009,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,240.3667212,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,279.8733816,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,282.4246693,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,Delta,348.2146902,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,317.9900176,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,350.0484058,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,342.182013,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,294.0552427,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,298.9732418,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,308.5799169,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Delta,276.4476508,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,Delta,365.8226333,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Delta,372.936968,38.9072,-77.0369
2024,late summer,San Francisco,Seattle,1,Delta,165.0166615,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Delta,214.4417326,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,2,Delta,99.45545736,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,3,Delta,70.73688895,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,4,Delta,53.57199585,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Delta,226.8224741,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,1,Delta,302.9970932,47.6062,-122.3321
2024,late summer,San Francisco,Boston,1,Delta,407.4591722,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,2,Delta,115.5332796,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,3,Delta,75.80076148,36.1627,-86.7816
2024,late summer,San Francisco,Boston,2,Delta,159.1782731,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,237.8195953,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,1,Delta,280.8449507,36.1627,-86.7816
2024,late summer,San Francisco,New York,1,Delta,511.791028,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,444.2981564,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,535.0048679,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,482.1785034,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Delta,390.1178946,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,Delta,182.4225852,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,377.2202559,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,Delta,169.5249466,38.9072,-77.0369
2024,late summer,San Francisco,New Orleans,1,Delta,795.1571415,29.9511,-90.0715
2024,late summer,San Francisco,New York,1,Delta,613.6594228,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,502.7705414,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,299.2275661,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Delta,165.6993155,40.7128,-74.006
2024,late summer,San Francisco,New York,3,Delta,119.8772929,40.7128,-74.006
2024,late summer,San Francisco,New York,4,Delta,107.5290449,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,619.2151128,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,Delta,259.3738259,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,2,Delta,93.06403435,29.9511,-90.0715
2024,late summer,San Francisco,Chicago,2,Delta,141.9349686,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,Delta,373.4508805,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,482.512347,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,502.7529872,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Delta,433.9956721,38.9072,-77.0369
2024,late summer,San Francisco,Boston,6,Delta,82.355921,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,1,Delta,390.0135786,36.1627,-86.7816
2024,late summer,San Francisco,"Washington, DC",1,Delta,483.339904,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Delta,417.565707,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,404.0558043,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,635.0855721,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,Delta,330.5399545,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,Delta,327.3368151,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,412.3743865,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,333.3616482,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,Delta,808.6213113,29.9511,-90.0715
2024,late summer,San Francisco,Boston,2,Delta,233.3167271,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Delta,277.7473897,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Delta,368.697119,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,280.1886907,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,415.1831148,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,224.1364319,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Delta,334.9755632,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,328.5519843,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Delta,359.8880608,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,Delta,388.2774606,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,365.5570754,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,274.935993,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Delta,136.5186936,40.7128,-74.006
2024,late summer,San Francisco,Chicago,2,Delta,142.4675361,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,Delta,323.4579937,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,Delta,324.1240343,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,319.1360037,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,322.3020117,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,454.5803786,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,416.6887307,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,364.3589892,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,282.6849742,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,396.4993648,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,Delta,378.4330109,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,383.8893501,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Delta,268.0126979,40.7128,-74.006
2024,late summer,San Francisco,New York,3,Delta,174.5597045,40.7128,-74.006
2024,late summer,San Francisco,New York,4,Delta,148.7772541,40.7128,-74.006
2024,late summer,San Francisco,New York,5,Delta,125.1664794,40.7128,-74.006
2024,late summer,San Francisco,New York,7,Delta,129.550064,40.7128,-74.006
2024,late summer,San Francisco,New York,6,Delta,121.9592092,40.7128,-74.006
2024,late summer,San Francisco,New York,8,Delta,129.550064,40.7128,-74.006
2024,late summer,San Francisco,New York,12,Delta,126.739626,40.7128,-74.006
2024,late summer,San Francisco,New York,10,Delta,129.550064,40.7128,-74.006
2024,late summer,San Francisco,New York,9,Delta,129.550064,40.7128,-74.006
2024,late summer,San Francisco,New York,15,Delta,126.739626,40.7128,-74.006
2024,late summer,San Francisco,New York,20,Delta,126.739626,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,Delta,365.707899,42.3601,-71.0589
2024,late summer,San Francisco,Boston,4,Delta,63.37625901,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Delta,474.2022399,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,407.2730536,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,388.084498,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,Delta,397.2065876,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,Delta,493.6955492,38.9072,-77.0369
2024,late summer,San Francisco,Chicago,1,Delta,390.4459588,41.8781,-87.6298
2024,late summer,San Francisco,Nashville,2,Delta,109.7867343,36.1627,-86.7816
2024,late summer,San Francisco,Honolulu,1,Delta,351.0500319,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,2,Delta,131.5839591,21.3069,-157.8583
2024,late summer,San Francisco,Chicago,1,Delta,327.678684,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,Delta,389.1262053,40.7128,-74.006
2024,late summer,San Francisco,Honolulu,1,Delta,538.9362281,21.3069,-157.8583
2024,late summer,San Francisco,New York,1,Delta,361.421044,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,413.9669412,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,275.7926795,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,391.1459306,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,Delta,291.7335138,36.1627,-86.7816
2024,late summer,San Francisco,"Washington, DC",1,Delta,448.9760586,38.9072,-77.0369
